source_language,target_language,source_text,target_text,table_name,source_comment,weight
ru,en,занамивир,zanamivirum,compendium.com.ua,https://compendium.com.ua/akt/90/33050/zanamivirum/,2
ru,en,зонисамид,zonisamidum,compendium.com.ua,https://compendium.com.ua/akt/90/399475/zonisamidum/,2
ru,en,зофеноприл,zofenoprilum,compendium.com.ua,https://compendium.com.ua/akt/90/75277/zofenoprilum/,2
ru,en,железа сахарат,ferri saccharas,compendium.com.ua,https://compendium.com.ua/akt/70/3146/ferri-saccharas/,2
ru,en,железа сульфат,ferri sulfas,compendium.com.ua,https://compendium.com.ua/akt/70/1156/ferri-sulfas/,2
ru,en,желчь медицинская консервированная,chole medicata conservata,compendium.com.ua,https://compendium.com.ua/akt/67/269/chole-medicata-conservata/,2
ru,en,желатин,gelatinum,compendium.com.ua,https://compendium.com.ua/akt/71/22/gelatinum/,2
ru,en,железа декстранового комплекс,iron complex dextran,compendium.com.ua,https://compendium.com.ua/akt/73/240932/iron-complex-dextran/,2
ru,en,железа карбоксимальтоза,ferricum carboxymaltosum,compendium.com.ua,https://compendium.com.ua/akt/70/292652/ferricum-carboxymaltosum/,2
ru,en,железа фумарат,ferrous fumarate,compendium.com.ua,https://compendium.com.ua/akt/70/3145/ferri-fumaras/,2
ru,en,йоверсол,ioversolum,compendium.com.ua,https://compendium.com.ua/akt/73/110087/ioversolum/,2
ru,en,йогексол,iohexolum,compendium.com.ua,https://compendium.com.ua/akt/73/3111/iohexolum/,2
ru,en,йод,iodum,compendium.com.ua,https://compendium.com.ua/akt/73/292/iodum/,2
ru,en,йодиксанол,iodixanolum,compendium.com.ua,https://compendium.com.ua/akt/73/82795/iodixanolum/,2
ru,en,йомепрол,iomeprol,compendium.com.ua,https://compendium.com.ua/akt/73/177001/iomeprol/,2
ru,en,йопамидол,iopamidolum,compendium.com.ua,https://compendium.com.ua/akt/73/40833/iopamidolum/,2
ru,en,йопромид,iopromidum,compendium.com.ua,https://compendium.com.ua/akt/73/3109/iopromidum/,2
ru,en,йохимбин,yohimbinum,compendium.com.ua,https://compendium.com.ua/akt/89/143/yohimbinum/,2
ru,en,габапентин,gabapentinum,compendium.com.ua,https://compendium.com.ua/akt/71/1041/gabapentinum/,2
ru,en,гадобутрол,gadobutrolum,compendium.com.ua,https://compendium.com.ua/akt/71/49032/gadobutrolum/,2
ru,en,гадодиамид,gadodiamidum,compendium.com.ua,https://compendium.com.ua/akt/71/3240/gadodiamidum/,2
ru,en,гадоксетовая кислота,acidum gadoxeticum,compendium.com.ua,https://compendium.com.ua/akt/65/598775/acidum-gadoxeticum/,2
ru,en,гадопентетовая кислота,acidum gadopenteticum,compendium.com.ua,https://compendium.com.ua/akt/65/3239/acidum-gadopenteticum/,2
ru,en,гадотеровая кислота,acidum gadotericum,compendium.com.ua,https://compendium.com.ua/akt/65/500988/acidum-gadotericum/,2
ru,en,галавит,galavitum,compendium.com.ua,https://compendium.com.ua/akt/71/38108/galavitum/,2
ru,en,галантамин,galantaminum,compendium.com.ua,https://compendium.com.ua/akt/71/1294/galantaminum/,2
ru,en,галоперидол,haloperidolum,compendium.com.ua,https://compendium.com.ua/akt/72/3236/haloperidolum/,2
ru,en,гамма-аминомасляная кислота,acidum gamma-aminobutyricum,compendium.com.ua,https://compendium.com.ua/akt/65/3234/acidum-gammaaminobutyricum/,2
ru,en,ганиреликс,ganirelixum,compendium.com.ua,https://compendium.com.ua/akt/71/49571/ganirelixum/,2
ru,en,ганцикловир,ganciclovirum,compendium.com.ua,https://compendium.com.ua/akt/71/3233/ganciclovirum/,2
ru,en,гатифлоксацин,gatifloxacinum,compendium.com.ua,https://compendium.com.ua/akt/71/49133/gatifloxacinum/,2
ru,en,гвайфенезин,guaifenesinum,compendium.com.ua,https://compendium.com.ua/akt/71/3232/guaifenesinum/,2
ru,en,гексаметония бромид,hexamethonii bromidum,compendium.com.ua,https://compendium.com.ua/akt/72/932/hexamethonii-bromidum/,2
ru,en,гексопреналин,hexoprenalinum,compendium.com.ua,https://compendium.com.ua/akt/72/3229/hexoprenalinum/,2
ru,en,гексэтидин,hexetidinum,compendium.com.ua,https://compendium.com.ua/akt/72/3230/hexetidinum/,2
ru,en,гемифлоксацин,gemifloxacinum,compendium.com.ua,https://compendium.com.ua/akt/71/93173/gemifloxacinum/,2
ru,en,гемцитабин,gemcitabinum,compendium.com.ua,https://compendium.com.ua/akt/71/1001/gemcitabinum/,2
ru,en,гентамицин,gentamicinum,compendium.com.ua,https://compendium.com.ua/akt/71/3226/gentamicinum/,2
ru,en,ибрутиниб,ibrutinibum,compendium.com.ua,https://compendium.com.ua/akt/73/326455/ibrutinibum/,2
ru,en,ибупрофен,ibuprofenum,compendium.com.ua,https://compendium.com.ua/akt/73/3138/ibuprofenum/,2
ru,en,ивабрадин,ivabradinum,compendium.com.ua,https://compendium.com.ua/akt/73/76688/ivabradinum/,2
ru,en,ивермектин,ivermectinum,compendium.com.ua,https://compendium.com.ua/akt/73/798500/ivermectinum/,2
ru,en,идарубицин,idarubicinum,compendium.com.ua,https://compendium.com.ua/akt/73/3137/idarubicinum/,2
ru,en,идаруцизумаб,idarucizumabum,compendium.com.ua,https://compendium.com.ua/akt/73/390269/idarucizumabum/,2
ru,en,идурсульфаза,idursulfasum,compendium.com.ua,https://compendium.com.ua/akt/73/241012/idursulfasum/,2
ru,en,изоконазол,isoconazolum,compendium.com.ua,https://compendium.com.ua/akt/73/3136/isoconazolum/,2
ru,en,изониазид,isoniazidum,compendium.com.ua,https://compendium.com.ua/akt/73/3134/isoniazidum/,2
ru,en,изосорбида динитрат,isosorbidi dinitras,compendium.com.ua,https://compendium.com.ua/akt/73/3131/isosorbidi-dinitras/,2
ru,en,изосорбида мононитрат,isosorbidi mononitras,compendium.com.ua,https://compendium.com.ua/akt/73/3130/isosorbidi-mononitras/,2
ru,en,изотретиноин,isotretinoinum,compendium.com.ua,https://compendium.com.ua/akt/73/3129/isotretinoinum/,2
ru,en,изофлуран,isofluranum,compendium.com.ua,https://compendium.com.ua/akt/73/584/isofluranum/,2
ru,en,илопрост,iloprostum,compendium.com.ua,https://compendium.com.ua/akt/73/80619/iloprostum/,2
ru,en,иматиниб,imatinibum,compendium.com.ua,https://compendium.com.ua/akt/73/38107/imatinibum/,2
ru,en,имиглюцераза,imiglucerasum,compendium.com.ua,https://compendium.com.ua/akt/73/54850/imiglucerasum/,2
ru,en,имидазолилэтанамид пентандиовой кислоты,pentanedioic acid imidazolyl ethanamide,compendium.com.ua,https://compendium.com.ua/akt/80/673235/pentanedioic-acid-imidazolyl-ethanamide/,2
ru,en,имиквимод,imiquimodum,compendium.com.ua,https://compendium.com.ua/akt/73/169360/imiquimodum/,2
ru,en,имипрамин,imipraminum,compendium.com.ua,https://compendium.com.ua/akt/73/3127/imipraminum/,2
ru,en,иммуноглобулин человеческий,immunoglobulinum humanum,compendium.com.ua,https://compendium.com.ua/akt/73/359/immunoglobulinum-humanum/,2
ru,en,абакавир,abacavirum,compendium.com.ua,https://compendium.com.ua/akt/65/37781/abacavirum/,2
ru,en,абиратерон,abiraterone,compendium.com.ua,https://compendium.com.ua/akt/65/188977/abiraterone/,2
ru,en,аванафил,avanafilum,compendium.com.ua,https://compendium.com.ua/akt/65/402768/avanafilum/,2
ru,en,агальсидаза альфа,agalsidase alfa,compendium.com.ua,https://compendium.com.ua/akt/65/346794/agalsidase-alfa/,2
ru,en,агомелатин,agomelatinum,compendium.com.ua,https://compendium.com.ua/akt/65/85113/agomelatinum/,2
ru,en,адалимумаб,adalimumab,compendium.com.ua,https://compendium.com.ua/akt/65/128340/adalimumab/,2
ru,en,адапален,adapalenum,compendium.com.ua,https://compendium.com.ua/akt/65/50173/adapalenum/,2
ru,en,адеметионин,ademetioninum,compendium.com.ua,https://compendium.com.ua/akt/65/66/ademetioninum/,2
ru,en,азатиоприн,azathioprinum,compendium.com.ua,https://compendium.com.ua/akt/65/3351/azathioprinum/,2
ru,en,азацитидин,azacitidinum,compendium.com.ua,https://compendium.com.ua/akt/65/269717/azacitidinum/,2
ru,en,азелаиновая кислота,acidum azelaicum,compendium.com.ua,https://compendium.com.ua/akt/65/3350/acidum-azelaicum/,2
ru,en,азеластин,azelastinum,compendium.com.ua,https://compendium.com.ua/akt/65/348/azelastinum/,2
ru,en,азилсартана медоксомил,azilsartanum medoxomilum,compendium.com.ua,https://compendium.com.ua/akt/65/493403/azilsartanum-medoxomilum/,2
ru,en,азитромицин,azithromycinum,compendium.com.ua,https://compendium.com.ua/akt/65/3349/azithromycinum/,2
ru,en,азота закись,nitrogenium oxydulatum,compendium.com.ua,https://compendium.com.ua/akt/78/1579/nitrogenium-oxydulatum/,2
ru,en,аир обыкновенный,acorus calamus,compendium.com.ua,https://compendium.com.ua/akt/65/184/acorus-calamus/,2
ru,en,акситиниб,axitinib,compendium.com.ua,https://compendium.com.ua/akt/65/188979/axitinib/,2
ru,en,аланин,alaninum,compendium.com.ua,https://compendium.com.ua/akt/65/432/alaninum/,2
ru,en,алектиниб,alectinibum,compendium.com.ua,https://compendium.com.ua/akt/65/500990/alectinibum/,2
ru,en,алемтузумаб,alemtuzumabum,compendium.com.ua,https://compendium.com.ua/akt/65/56079/alemtuzumabum/,2
ru,en,вазелин,vaselinum,compendium.com.ua,https://compendium.com.ua/akt/86/254/vaselinum/,2
ru,en,валацикловир,valacyclovirum,compendium.com.ua,https://compendium.com.ua/akt/86/936/valacyclovirum/,2
ru,en,валганцикловир,valganciclovirum,compendium.com.ua,https://compendium.com.ua/akt/86/402658/valganciclovirum/,2
ru,en,валериана лекарственная,valeriana officinalis,compendium.com.ua,https://compendium.com.ua/akt/86/183/valeriana-officinalis/,2
ru,en,валсартан,valsartanum,compendium.com.ua,https://compendium.com.ua/akt/86/38/valsartanum/,2
ru,en,вальпроевая кислота,acidum valproicum,compendium.com.ua,https://compendium.com.ua/akt/65/3253/acidum-valproicum/,2
ru,en,ванкомицин,vancomycinum,compendium.com.ua,https://compendium.com.ua/akt/86/3252/vancomycinum/,2
ru,en,варденафил,vardenafilum,compendium.com.ua,https://compendium.com.ua/akt/86/57273/vardenafilum/,2
ru,en,варениклин,vareniclinum,compendium.com.ua,https://compendium.com.ua/akt/86/122804/vareniclinum/,2
ru,en,варфарин,warfarinum,compendium.com.ua,https://compendium.com.ua/akt/87/3251/warfarinum/,2
ru,en,ведолизумаб,vedolizumabum,compendium.com.ua,https://compendium.com.ua/akt/86/378936/vedolizumabum/,2
ru,en,вемурафениб,vemurafenibum,compendium.com.ua,https://compendium.com.ua/akt/86/174436/vemurafenibum/,2
ru,en,венетоклакс,venetoclaxum,compendium.com.ua,https://compendium.com.ua/akt/86/484633/venetoclaxum/,2
ru,en,венлафаксин,venlafaxinum,compendium.com.ua,https://compendium.com.ua/akt/86/77427/venlafaxinum/,2
ru,en,верапамил,verapamilum,compendium.com.ua,https://compendium.com.ua/akt/86/3250/verapamilum/,2
ru,en,верицигуат,vericiguatum,compendium.com.ua,https://compendium.com.ua/akt/86/923762/vericiguatum/,2
ru,en,вилдаглиптин,vildagliptinum,compendium.com.ua,https://compendium.com.ua/akt/86/156500/vildagliptinum/,2
ru,en,винилин,vinilinum,compendium.com.ua,https://compendium.com.ua/akt/86/291/vinilinum/,2
ru,en,винкристин,vincristinum,compendium.com.ua,https://compendium.com.ua/akt/86/3246/vincristinum/,2
ru,en,винорелбин,vinorelbinum,compendium.com.ua,https://compendium.com.ua/akt/86/3245/vinorelbinum/,2
ru,en,l-лизина эсцинат,l-lysini aescinas,compendium.com.ua,https://compendium.com.ua/akt/76/23/l-lysini-aescinas/,2
ru,en,якорцы стелющиеся,tribulus terrestris,compendium.com.ua,https://compendium.com.ua/akt/84/15/tribulus-terrestris/,2
ru,en,чемерица обыкновенная,veratrum lobeliana/alba,compendium.com.ua,https://compendium.com.ua/akt/86/61/veratrum-lobelianaalba/,2
ru,en,череда трехраздельная,bidens tripartites,compendium.com.ua,https://compendium.com.ua/akt/66/118/bidens-tripartites/,2
ru,en,чистотел большой,chelidonium majus,compendium.com.ua,https://compendium.com.ua/akt/67/73/chelidonium-majus/,2
ru,en,чайное дерево,melaleuca alternifolia,compendium.com.ua,https://compendium.com.ua/akt/77/21/melaleuca-alternifolia/,2
ru,en,шалфей лекарственный,salvia officinalis,compendium.com.ua,https://compendium.com.ua/akt/83/164/salvia-officinalis/,2
ru,en,шиповник,rosa l.,compendium.com.ua,https://compendium.com.ua/akt/82/226/rosa-l/,2
ru,en,шлемник байкальский,scutellaria baicalensis,compendium.com.ua,https://compendium.com.ua/akt/83/110/scutellaria-baicalensis/,2
ru,en,багульник болотный,ledum palustre,compendium.com.ua,https://compendium.com.ua/akt/76/150/ledum-palustre/,2
ru,en,базиликсимаб,basiliximabum,compendium.com.ua,https://compendium.com.ua/akt/66/67796/basiliximabum/,2
ru,en,баклофен,baclofenum,compendium.com.ua,https://compendium.com.ua/akt/66/3294/baclofenum/,2
ru,en,бамланивимаб,bamlanivimabum,compendium.com.ua,https://compendium.com.ua/akt/66/804407/bamlanivimabum/,2
ru,en,бария сульфат,barii sulfas,compendium.com.ua,https://compendium.com.ua/akt/66/41665/barii-sulfas/,2
ru,en,бевацизумаб,bevacizumabum,compendium.com.ua,https://compendium.com.ua/akt/66/80618/bevacizumabum/,2
ru,en,бедаквилин,bedaquilinum,compendium.com.ua,https://compendium.com.ua/akt/66/399424/bedaquilinum/,2
ru,en,беклометазон,beclometasonum,compendium.com.ua,https://compendium.com.ua/akt/66/3291/beclometasonum/,2
ru,en,беклометазон+формотерол,beclometasonum+formoterolum,compendium.com.ua,https://compendium.com.ua/akt/66/253753/beclometasonum-formoterolum/,2
ru,en,белимумаб,belimumabum,compendium.com.ua,https://compendium.com.ua/akt/66/171192/belimumabum/,2
ru,en,бемипарин натрия,bemiparinum natricum,compendium.com.ua,https://compendium.com.ua/akt/66/99748/bemiparinum-natricum/,2
ru,en,бендазол,bendazolum,compendium.com.ua,https://compendium.com.ua/akt/66/1567/bendazolum/,2
ru,en,бендамустин,bendamustine,compendium.com.ua,https://compendium.com.ua/akt/66/167136/bendamustine/,2
ru,en,бензалкония хлорид,benzalkonii chloridum,compendium.com.ua,https://compendium.com.ua/akt/66/3289/benzalkonii-chloridum/,2
ru,en,бензатина бензилпенициллин,benzathini benzylpenicillinum,compendium.com.ua,https://compendium.com.ua/akt/66/3288/benzathini-benzylpenicillinum/,2
ru,en,бензидамин,benzydaminum,compendium.com.ua,https://compendium.com.ua/akt/66/35/benzydaminum/,2
ru,en,бензил бензоат,benzylii benzoas,compendium.com.ua,https://compendium.com.ua/akt/66/372/benzylii-benzoas/,2
ru,en,бензилпенициллин,benzylpenicillinum,compendium.com.ua,https://compendium.com.ua/akt/66/1514/benzylpenicillinum/,2
ru,en,бензобарбитал,benzobarbitalum,compendium.com.ua,https://compendium.com.ua/akt/66/1044/benzobarbitalum/,2
ru,en,бензоил пероксид,benzoyli peroxidum,compendium.com.ua,https://compendium.com.ua/akt/66/3285/benzoyli-peroxidum/,2
ru,en,целекоксиб,celecoxibum,compendium.com.ua,https://compendium.com.ua/akt/67/33382/celecoxibum/,2
ru,en,цетилпиридиния хлорид,cetylpyridinii chloridum,compendium.com.ua,https://compendium.com.ua/akt/67/97534/cetylpyridinii-chloridum/,2
ru,en,цетиризин,cetirizinum,compendium.com.ua,https://compendium.com.ua/akt/67/2656/cetirizinum/,2
ru,en,цетрария исландская,cetraria islandica,compendium.com.ua,https://compendium.com.ua/akt/67/70782/cetraria-islandica/,2
ru,en,цетуксимаб,cetuximabum,compendium.com.ua,https://compendium.com.ua/akt/67/93189/cetuximabum/,2
ru,en,цефадроксил,cefadroxilum,compendium.com.ua,https://compendium.com.ua/akt/67/2655/cefadroxilum/,2
ru,en,цефазолин,cefazolinum,compendium.com.ua,https://compendium.com.ua/akt/67/2654/cefazolinum/,2
ru,en,цефалексин,cefalexinum,compendium.com.ua,https://compendium.com.ua/akt/67/2652/cefalexinum/,2
ru,en,цефдинир,cefdinirum,compendium.com.ua,https://compendium.com.ua/akt/67/242050/cefdinirum/,2
ru,en,цефдиторен,cefditorenum,compendium.com.ua,https://compendium.com.ua/akt/67/399568/cefditorenum/,2
ru,en,цефепим,cefepimum,compendium.com.ua,https://compendium.com.ua/akt/67/392/cefepimum/,2
ru,en,цефиксим,cefiximum,compendium.com.ua,https://compendium.com.ua/akt/67/2648/cefiximum/,2
ru,en,цефоперазон,cefoperazonum,compendium.com.ua,https://compendium.com.ua/akt/67/2645/cefoperazonum/,2
ru,en,цефотаксим,cefotaximum,compendium.com.ua,https://compendium.com.ua/akt/67/2644/cefotaximum/,2
ru,en,цефподоксим,cefpodoximum,compendium.com.ua,https://compendium.com.ua/akt/67/2355/cefpodoximum/,2
ru,en,цефтазидим,ceftazidimum,compendium.com.ua,https://compendium.com.ua/akt/67/2640/ceftazidimum/,2
ru,en,цефтриаксон,ceftriaxonum,compendium.com.ua,https://compendium.com.ua/akt/67/2638/ceftriaxonum/,2
ru,en,цефуроксим,cefuroximum,compendium.com.ua,https://compendium.com.ua/akt/67/2637/cefuroximum/,2
ru,en,цианокобаламин,cyanocobalaminum,compendium.com.ua,https://compendium.com.ua/akt/67/2636/cyanocobalaminum/,2
ru,en,циклопентолат,cyclopentolatum,compendium.com.ua,https://compendium.com.ua/akt/67/493/cyclopentolatum/,2
ru,en,эвкалипт прутьевидный,eucalyptus viminalis,compendium.com.ua,https://compendium.com.ua/akt/69/163/eucalyptus-viminalis/,2
ru,en,эзомепразол,esomeprazolum,compendium.com.ua,https://compendium.com.ua/akt/69/39932/esomeprazolum/,2
ru,en,эконазол,econazolum,compendium.com.ua,https://compendium.com.ua/akt/69/2621/econazolum/,2
ru,en,эксеместан,exemestanum,compendium.com.ua,https://compendium.com.ua/akt/69/5/exemestanum/,2
ru,en,эктерицид,ectericidum,compendium.com.ua,https://compendium.com.ua/akt/69/474/ectericidum/,2
ru,en,элеутерококк,eleutherococcus senticosus,compendium.com.ua,https://compendium.com.ua/akt/69/145/eleutherococcus-senticosus/,2
ru,en,элосульфаза альфа,elosulfase alfa,compendium.com.ua,https://compendium.com.ua/akt/69/356805/elosulfase-alfa/,2
ru,en,эмоксипин,emoxypinum,compendium.com.ua,https://compendium.com.ua/akt/69/473/emoxypinum/,2
ru,en,эмпаглифлозин,empagliflozinum,compendium.com.ua,https://compendium.com.ua/akt/69/378016/empagliflozinum/,2
ru,en,эналаприл,enalaprilum,compendium.com.ua,https://compendium.com.ua/akt/69/2620/enalaprilum/,2
ru,en,эналаприлат,enalaprilatum,compendium.com.ua,https://compendium.com.ua/akt/69/399/enalaprilatum/,2
ru,en,энисамиума йодид,enisamium iodide,compendium.com.ua,https://compendium.com.ua/akt/69/373/enisamium-iodide/,2
ru,en,эноксапарин натрий,enoxaparinum natrii,compendium.com.ua,https://compendium.com.ua/akt/69/2619/enoxaparinum-natrii/,2
ru,en,эпинефрин,epinephrinum,compendium.com.ua,https://compendium.com.ua/akt/69/1621/epinephrinum/,2
ru,en,эпирубицин,epirubicinum,compendium.com.ua,https://compendium.com.ua/akt/69/2616/epirubicinum/,2
ru,en,эпоэтин альфа,epoetinum alfa,compendium.com.ua,https://compendium.com.ua/akt/69/2615/epoetinum-alfa/,2
ru,en,эпоэтин бета,epoetinum beta,compendium.com.ua,https://compendium.com.ua/akt/69/2614/epoetinum-beta/,2
ru,en,эпросартан,eprosartanum,compendium.com.ua,https://compendium.com.ua/akt/69/393/eprosartanum/,2
ru,en,эптаког альфа,activatum,compendium.com.ua,https://compendium.com.ua/akt/69/377/eptacogum-alfa-activatum/,2
ru,en,эптифибатид,eptifibatidum,compendium.com.ua,https://compendium.com.ua/akt/69/37774/eptifibatidum/,2
ru,en,фактор свертывания ix,factor coagulationis ix,compendium.com.ua,https://compendium.com.ua/akt/70/439/factor-coagulationis-ix/,2
ru,en,фактор свертывания viii,factor coagulationis viii,compendium.com.ua,https://compendium.com.ua/akt/70/75/factor-coagulationis-viii/,2
ru,en,фамотидин,famotidinum,compendium.com.ua,https://compendium.com.ua/akt/70/2725/famotidinum/,2
ru,en,фебуксостат,febuxostatum,compendium.com.ua,https://compendium.com.ua/akt/70/171413/febuxostatum/,2
ru,en,фексофенадин,fexofenadinum,compendium.com.ua,https://compendium.com.ua/akt/70/25/fexofenadinum/,2
ru,en,феназепам,phenazepamum,compendium.com.ua,https://compendium.com.ua/akt/80/2721/phenazepamum/,2
ru,en,фенибут,phenibutum,compendium.com.ua,https://compendium.com.ua/akt/80/627/phenibutum/,2
ru,en,фенилэфрин,phenylephrinum,compendium.com.ua,https://compendium.com.ua/akt/80/477/phenylephrinum/,2
ru,en,фениндион,phenindionum,compendium.com.ua,https://compendium.com.ua/akt/80/503/phenindionum/,2
ru,en,фенобарбитал,phenobarbitalum,compendium.com.ua,https://compendium.com.ua/akt/80/2716/phenobarbitalum/,2
ru,en,фенол чистый,phenolum purum,compendium.com.ua,https://compendium.com.ua/akt/80/215/phenolum-purum/,2
ru,en,фенотерол,fenoterolum,compendium.com.ua,https://compendium.com.ua/akt/70/2714/fenoterolum/,2
ru,en,фенофибрат,fenofibratum,compendium.com.ua,https://compendium.com.ua/akt/70/1368/fenofibratum/,2
ru,en,фенспирид,fenspiridum,compendium.com.ua,https://compendium.com.ua/akt/70/2712/fenspiridum/,2
ru,en,фентанил,fentanylum,compendium.com.ua,https://compendium.com.ua/akt/70/2711/fentanylum/,2
ru,en,фиалка трехцветная/полевая,viola tricolor/arvensis murr.,compendium.com.ua,https://compendium.com.ua/akt/86/120/viola-tricolorarvensis-murr/,2
ru,en,филграстим,filgrastimum,compendium.com.ua,https://compendium.com.ua/akt/70/2707/filgrastimum/,2
ru,en,финастерид,finasteridum,compendium.com.ua,https://compendium.com.ua/akt/70/1301/finasteridum/,2
ru,en,флекаинид,flecainidum,compendium.com.ua,https://compendium.com.ua/akt/70/322/flecainidum/,2
ru,en,флувоксамин,fluvoxaminum,compendium.com.ua,https://compendium.com.ua/akt/70/2704/fluvoxaminum/,2
ru,en,тадалафил,tadalafilum,compendium.com.ua,https://compendium.com.ua/akt/84/49242/tadalafilum/,2
ru,en,такролимус,tacrolimusum,compendium.com.ua,https://compendium.com.ua/akt/84/86477/tacrolimusum/,2
ru,en,талазопариб,talazoparibum,compendium.com.ua,https://compendium.com.ua/akt/84/743012/talazoparibum/,2
ru,en,талидомид,thalidomidum,compendium.com.ua,https://compendium.com.ua/akt/84/84352/thalidomidum/,2
ru,en,тамоксифен,tamoxifenum,compendium.com.ua,https://compendium.com.ua/akt/84/2789/tamoxifenum/,2
ru,en,тамсулозин,tamsulosinum,compendium.com.ua,https://compendium.com.ua/akt/84/419/tamsulosinum/,2
ru,en,таурин,taurinum,compendium.com.ua,https://compendium.com.ua/akt/84/484/taurinum/,2
ru,en,тафлупрост,tafluprostum,compendium.com.ua,https://compendium.com.ua/akt/84/119964/tafluprostum/,2
ru,en,тейкопланин,teicoplaninum,compendium.com.ua,https://compendium.com.ua/akt/84/54854/teicoplaninum/,2
ru,en,телмисартан,telmisartanum,compendium.com.ua,https://compendium.com.ua/akt/84/36/telmisartanum/,2
ru,en,темгиколурил,temgicolurilum,compendium.com.ua,https://compendium.com.ua/akt/77/223/mebicarum/,2
ru,en,темозоломид,temozolomidum,compendium.com.ua,https://compendium.com.ua/akt/84/37772/temozolomidum/,2
ru,en,тенонитрозол,tenonitrozolum,compendium.com.ua,https://compendium.com.ua/akt/84/2784/tenonitrozolum/,2
ru,en,тенофовир,tenofovirum,compendium.com.ua,https://compendium.com.ua/akt/84/106043/tenofovirum/,2
ru,en,теофиллин,theophyllinum,compendium.com.ua,https://compendium.com.ua/akt/84/2783/theophyllinum/,2
ru,en,теразозин,terazosinum,compendium.com.ua,https://compendium.com.ua/akt/84/1483/terazosinum/,2
ru,en,тербинафин,terbinafinum,compendium.com.ua,https://compendium.com.ua/akt/84/2782/terbinafinum/,2
ru,en,тестостерон,testosteronum,compendium.com.ua,https://compendium.com.ua/akt/84/2777/testosteronum/,2
ru,en,тетрациклин,tetracyclinum,compendium.com.ua,https://compendium.com.ua/akt/84/2773/tetracyclinum/,2
ru,en,тетризолин,tetryzolinum,compendium.com.ua,https://compendium.com.ua/akt/84/2776/tetryzolinum/,2
ru,en,уголь активированный медицинский,carbo activatus medicinalis,compendium.com.ua,https://compendium.com.ua/akt/67/1591/carbo-activatus-medicinalis/,2
ru,en,укроп душистый,anethum graveolens,compendium.com.ua,https://compendium.com.ua/akt/65/161/anethum-graveolens/,2
ru,en,улинастатин,ulinastatinum,compendium.com.ua,https://compendium.com.ua/akt/85/407056/ulinastatinum/,2
ru,en,умифеновир,umifenovirum,compendium.com.ua,https://compendium.com.ua/akt/85/480/umifenovirum/,2
ru,en,урокиназа,urokinasum,compendium.com.ua,https://compendium.com.ua/akt/85/2728/urokinasum/,2
ru,en,урофоллитропин,urofollitropinum,compendium.com.ua,https://compendium.com.ua/akt/85/2727/urofollitropinum/,2
ru,en,урсодезоксихолевая кислота,acidum ursodeoxycholicum,compendium.com.ua,https://compendium.com.ua/akt/65/2726/acidum-ursodeoxycholicum/,2
ru,en,уденафил,udenafilum,compendium.com.ua,https://compendium.com.ua/akt/85/409874/udenafilum/,2
ru,en,улипристал,ulipristal,compendium.com.ua,https://compendium.com.ua/akt/85/185099/ulipristal/,2
ru,en,урапидил,urapidilum,compendium.com.ua,https://compendium.com.ua/akt/85/2729/urapidilum/,2
ru,en,устекинумаб,ustecinumab,compendium.com.ua,https://compendium.com.ua/akt/85/127137/ustecinumab/,2
ru,en,левоноргестрел,levonorgestrelum,compendium.com.ua,https://compendium.com.ua/akt/76/3049/levonorgestrelum/,2
ru,en,левосимендан,levosimendanum,compendium.com.ua,https://compendium.com.ua/akt/76/62523/levosimendanum/,2
ru,en,левофлоксацин,levofloxacinum,compendium.com.ua,https://compendium.com.ua/akt/76/32931/levofloxacinum/,2
ru,en,левоцетиризин,levocetirizinum,compendium.com.ua,https://compendium.com.ua/akt/76/93202/levocetirizinum/,2
ru,en,лейпрорелин,leuprorelinum,compendium.com.ua,https://compendium.com.ua/akt/76/3047/leuprorelinum/,2
ru,en,лен обыкновенный,linum usitatissimum,compendium.com.ua,https://compendium.com.ua/akt/76/59/linum-usitatissimum/,2
ru,en,леналидомид,lenalidomidum,compendium.com.ua,https://compendium.com.ua/akt/76/269456/lenalidomidum/,2
ru,en,ленограстим,lenograstimum,compendium.com.ua,https://compendium.com.ua/akt/76/988/lenograstimum/,2
ru,en,леспедеза двухцветная,lespedeza bicolor,compendium.com.ua,https://compendium.com.ua/akt/76/152393/lespedeza-bicolor/,2
ru,en,летрозол,letrozolum,compendium.com.ua,https://compendium.com.ua/akt/76/55/letrozolum/,2
ru,en,лефлуномид,leflunomidum,compendium.com.ua,https://compendium.com.ua/akt/76/39082/leflunomidum/,2
ru,en,лецитин,lecithin,compendium.com.ua,https://compendium.com.ua/akt/76/856932/lecithin/,2
ru,en,лидокаин,lidocainum,compendium.com.ua,https://compendium.com.ua/akt/76/3046/lidocainum/,2
ru,en,лизиноприл,lisinoprilum,compendium.com.ua,https://compendium.com.ua/akt/76/3045/lisinoprilum/,2
ru,en,линезолид,linezolidum,compendium.com.ua,https://compendium.com.ua/akt/76/64590/linezolidum/,2
ru,en,линкомицин,lincomycinum,compendium.com.ua,https://compendium.com.ua/akt/76/3041/lincomycinum/,2
ru,en,липа сердцевидная/широколистная,tilia cordata/platyphyllus scop.,compendium.com.ua,https://compendium.com.ua/akt/84/14/tilia-cordataplatyphyllus-scop/,2
ru,en,лозартан,losartanum,compendium.com.ua,https://compendium.com.ua/akt/76/1916/losartanum/,2
